timestamp,outcome,color,batch
2025-04-11 17:45:27,36,red,batch_2
2025-04-11 17:45:30,25,red,batch_2
2025-04-11 17:45:33,33,black,batch_2
2025-04-11 17:45:36,35,black,batch_2
2025-04-11 17:45:39,36,red,batch_2
2025-04-11 17:45:42,8,black,batch_2
2025-04-11 17:45:45,7,red,batch_2
2025-04-11 17:45:48,15,black,batch_2
2025-04-11 17:45:51,13,black,batch_2
2025-04-11 17:45:54,32,red,batch_2
2025-04-11 17:45:57,19,red,batch_2
2025-04-11 17:46:00,29,black,batch_2
2025-04-11 17:46:03,13,black,batch_2
2025-04-11 17:46:06,35,black,batch_2
2025-04-11 17:46:09,14,red,batch_2
2025-04-11 17:46:12,2,black,batch_2
2025-04-11 17:46:15,8,black,batch_2
2025-04-11 17:46:18,29,black,batch_2
2025-04-11 17:46:21,6,black,batch_2
2025-04-11 17:46:24,8,black,batch_2
2025-04-11 17:46:27,36,red,batch_2
2025-04-11 17:46:30,8,black,batch_2
2025-04-11 17:46:33,19,red,batch_2
2025-04-11 17:46:36,17,black,batch_2
2025-04-11 17:46:39,0,green,batch_2
2025-04-11 17:46:42,8,black,batch_2
2025-04-11 17:46:45,19,red,batch_2
2025-04-11 17:46:48,15,black,batch_2
2025-04-11 17:46:51,27,red,batch_2
2025-04-11 17:46:54,19,red,batch_2
2025-04-11 17:46:57,26,black,batch_2
2025-04-11 17:47:00,16,red,batch_2
2025-04-11 17:47:03,5,red,batch_2
2025-04-11 17:47:06,32,red,batch_2
2025-04-11 17:47:09,5,red,batch_2
2025-04-11 17:47:12,19,red,batch_2
2025-04-11 17:47:15,23,red,batch_2
2025-04-11 17:47:18,2,black,batch_2
2025-04-11 17:47:21,15,black,batch_2
2025-04-11 17:47:24,21,red,batch_2
2025-04-11 17:47:27,35,black,batch_2
2025-04-11 17:47:30,20,black,batch_2
2025-04-11 17:47:33,0,green,batch_2
2025-04-11 17:47:36,22,black,batch_2
2025-04-11 17:47:39,0,green,batch_2
2025-04-11 17:47:42,11,black,batch_2
2025-04-11 17:47:45,19,red,batch_2
2025-04-11 17:47:48,20,black,batch_2
2025-04-11 17:47:51,11,black,batch_2
2025-04-11 17:47:54,12,red,batch_2
2025-04-11 17:47:57,27,red,batch_2
2025-04-11 17:48:00,20,black,batch_2
2025-04-11 17:48:03,31,black,batch_2
2025-04-11 17:48:06,4,black,batch_2
2025-04-11 17:48:09,32,red,batch_2
2025-04-11 17:48:12,23,red,batch_2
2025-04-11 17:48:15,28,black,batch_2
2025-04-11 17:48:18,32,red,batch_2
2025-04-11 17:48:21,23,red,batch_2
2025-04-11 17:48:24,29,black,batch_2
2025-04-11 17:48:27,18,red,batch_2
2025-04-11 17:48:30,5,red,batch_2
2025-04-11 17:48:33,28,black,batch_2
2025-04-11 17:48:36,31,black,batch_2
2025-04-11 17:48:39,3,red,batch_2
2025-04-11 17:48:42,34,red,batch_2
2025-04-11 17:48:45,0,green,batch_2
2025-04-11 17:48:48,26,black,batch_2
2025-04-11 17:48:51,30,red,batch_2
2025-04-11 17:48:54,17,black,batch_2
2025-04-11 17:48:57,27,red,batch_2
2025-04-11 17:49:00,33,black,batch_2
2025-04-11 17:49:03,7,red,batch_2
2025-04-11 17:49:06,3,red,batch_2
2025-04-11 17:49:09,18,red,batch_2
2025-04-11 17:49:12,13,black,batch_2
2025-04-11 17:49:15,18,red,batch_2
2025-04-11 17:49:18,23,red,batch_2
2025-04-11 17:49:21,21,red,batch_2
2025-04-11 17:49:24,14,red,batch_2
2025-04-11 17:49:27,5,red,batch_2
2025-04-11 17:49:30,33,black,batch_2
2025-04-11 17:49:33,10,black,batch_2
2025-04-11 17:49:36,22,black,batch_2
2025-04-11 17:49:39,19,red,batch_2
2025-04-11 17:49:42,17,black,batch_2
2025-04-11 17:49:45,18,red,batch_2
2025-04-11 17:49:48,32,red,batch_2
2025-04-11 17:49:51,2,black,batch_2
2025-04-11 17:49:54,17,black,batch_2
2025-04-11 17:49:57,11,black,batch_2
2025-04-11 17:50:00,29,black,batch_2
2025-04-11 17:50:03,23,red,batch_2
2025-04-11 17:50:06,5,red,batch_2
2025-04-11 17:50:09,14,red,batch_2
2025-04-11 17:50:12,26,black,batch_2
2025-04-11 17:50:15,33,black,batch_2
2025-04-11 17:50:18,30,red,batch_2
2025-04-11 17:50:21,24,black,batch_2
2025-04-11 17:50:24,22,black,batch_2
2025-04-11 17:50:27,30,red,batch_2
2025-04-11 17:50:30,28,black,batch_2
2025-04-11 17:50:33,29,black,batch_2
2025-04-11 17:50:36,22,black,batch_2
2025-04-11 17:50:39,30,red,batch_2
2025-04-11 17:50:42,35,black,batch_2
2025-04-11 17:50:45,28,black,batch_2
2025-04-11 17:50:48,5,red,batch_2
2025-04-11 17:50:51,18,red,batch_2
2025-04-11 17:50:54,36,red,batch_2
2025-04-11 17:50:57,34,red,batch_2
2025-04-11 17:51:00,4,black,batch_2
2025-04-11 17:51:03,13,black,batch_2
2025-04-11 17:51:06,5,red,batch_2
2025-04-11 17:51:09,31,black,batch_2
2025-04-11 17:51:12,12,red,batch_2
2025-04-11 17:51:15,6,black,batch_2
2025-04-11 17:51:18,8,black,batch_2
2025-04-11 17:51:21,29,black,batch_2
2025-04-11 17:51:24,15,black,batch_2
2025-04-11 17:51:27,36,red,batch_2
2025-04-11 17:51:30,11,black,batch_2
2025-04-11 17:51:33,17,black,batch_2
2025-04-11 17:51:36,5,red,batch_2
2025-04-11 17:51:39,3,red,batch_2
2025-04-11 17:51:42,14,red,batch_2
2025-04-11 17:51:45,17,black,batch_2
2025-04-11 17:51:48,36,red,batch_2
2025-04-11 17:51:51,30,red,batch_2
2025-04-11 17:51:54,29,black,batch_2
2025-04-11 17:51:57,2,black,batch_2
2025-04-11 17:52:00,30,red,batch_2
2025-04-11 17:52:03,24,black,batch_2
2025-04-11 17:52:06,25,red,batch_2
2025-04-11 17:52:09,12,red,batch_2
2025-04-11 17:52:12,8,black,batch_2
2025-04-11 17:52:15,3,red,batch_2
2025-04-11 17:52:18,34,red,batch_2
2025-04-11 17:52:21,17,black,batch_2
2025-04-11 17:52:24,36,red,batch_2
2025-04-11 17:52:27,35,black,batch_2
2025-04-11 17:52:30,10,black,batch_2
2025-04-11 17:52:33,8,black,batch_2
2025-04-11 17:52:36,12,red,batch_2
2025-04-11 17:52:39,20,black,batch_2
2025-04-11 17:52:42,2,black,batch_2
2025-04-11 17:52:45,19,red,batch_2
2025-04-11 17:52:48,27,red,batch_2
2025-04-11 17:52:51,21,red,batch_2
2025-04-11 17:52:54,25,red,batch_2
2025-04-11 17:52:57,36,red,batch_2
2025-04-11 17:53:00,27,red,batch_2
2025-04-11 17:53:03,28,black,batch_2
2025-04-11 17:53:06,16,red,batch_2
2025-04-11 17:53:09,20,black,batch_2
2025-04-11 17:53:12,36,red,batch_2
2025-04-11 17:53:15,6,black,batch_2
2025-04-11 17:53:18,16,red,batch_2
2025-04-11 17:53:21,31,black,batch_2
2025-04-11 17:53:24,31,black,batch_2
2025-04-11 17:53:27,26,black,batch_2
2025-04-11 17:53:30,22,black,batch_2
2025-04-11 17:53:33,36,red,batch_2
2025-04-11 17:53:36,27,red,batch_2
2025-04-11 17:53:39,29,black,batch_2
2025-04-11 17:53:42,8,black,batch_2
2025-04-11 17:53:45,0,green,batch_2
2025-04-11 17:53:48,13,black,batch_2
2025-04-11 17:53:51,26,black,batch_2
2025-04-11 17:53:54,13,black,batch_2
2025-04-11 17:53:57,3,red,batch_2
2025-04-11 17:54:00,36,red,batch_2
2025-04-11 17:54:03,20,black,batch_2
2025-04-11 17:54:06,4,black,batch_2
2025-04-11 17:54:09,13,black,batch_2
2025-04-11 17:54:12,3,red,batch_2
2025-04-11 17:54:15,27,red,batch_2
2025-04-11 17:54:18,21,red,batch_2
2025-04-11 17:54:21,14,red,batch_2
2025-04-11 17:54:24,13,black,batch_2
2025-04-11 17:54:27,24,black,batch_2
2025-04-11 17:54:30,9,red,batch_2
2025-04-11 17:54:33,9,red,batch_2
2025-04-11 17:54:36,20,black,batch_2
2025-04-11 17:54:39,18,red,batch_2
2025-04-11 17:54:42,8,black,batch_2
2025-04-11 17:54:45,16,red,batch_2
2025-04-11 17:54:48,30,red,batch_2
2025-04-11 17:54:51,4,black,batch_2
2025-04-11 17:54:54,27,red,batch_2
2025-04-11 17:54:57,21,red,batch_2
2025-04-11 17:55:00,28,black,batch_2
2025-04-11 17:55:03,35,black,batch_2
2025-04-11 17:55:06,0,green,batch_2
2025-04-11 17:55:09,35,black,batch_2
2025-04-11 17:55:12,3,red,batch_2
2025-04-11 17:55:15,30,red,batch_2
2025-04-11 17:55:18,33,black,batch_2
2025-04-11 17:55:21,4,black,batch_2
2025-04-11 17:55:24,10,black,batch_2
2025-04-11 17:55:27,28,black,batch_2
2025-04-11 17:55:30,12,red,batch_2
2025-04-11 17:55:33,16,red,batch_2
2025-04-11 17:55:36,14,red,batch_2
2025-04-11 17:55:39,31,black,batch_2
2025-04-11 17:55:42,5,red,batch_2
2025-04-11 17:55:45,2,black,batch_2
2025-04-11 17:55:48,9,red,batch_2
2025-04-11 17:55:51,0,green,batch_2
2025-04-11 17:55:54,24,black,batch_2
2025-04-11 17:55:57,0,green,batch_2
2025-04-11 17:56:00,18,red,batch_2
2025-04-11 17:56:03,28,black,batch_2
2025-04-11 17:56:06,7,red,batch_2
2025-04-11 17:56:09,17,black,batch_2
2025-04-11 17:56:12,3,red,batch_2
2025-04-11 17:56:15,2,black,batch_2
2025-04-11 17:56:18,36,red,batch_2
2025-04-11 17:56:21,25,red,batch_2
2025-04-11 17:56:24,17,black,batch_2
2025-04-11 17:56:27,5,red,batch_2
2025-04-11 17:56:30,3,red,batch_2
2025-04-11 17:56:33,26,black,batch_2
2025-04-11 17:56:36,31,black,batch_2
2025-04-11 17:56:39,32,red,batch_2
2025-04-11 17:56:42,11,black,batch_2
2025-04-11 17:56:45,23,red,batch_2
2025-04-11 17:56:48,2,black,batch_2
2025-04-11 17:56:51,2,black,batch_2
2025-04-11 17:56:54,23,red,batch_2
2025-04-11 17:56:57,17,black,batch_2
2025-04-11 17:57:00,13,black,batch_2
2025-04-11 17:57:03,33,black,batch_2
2025-04-11 17:57:06,5,red,batch_2
2025-04-11 17:57:09,33,black,batch_2
2025-04-11 17:57:12,17,black,batch_2
2025-04-11 17:57:15,4,black,batch_2
2025-04-11 17:57:18,6,black,batch_2
2025-04-11 17:57:21,18,red,batch_2
2025-04-11 17:57:24,12,red,batch_2
2025-04-11 17:57:27,28,black,batch_2
2025-04-11 17:57:30,2,black,batch_2
2025-04-11 17:57:33,19,red,batch_2
2025-04-11 17:57:36,3,red,batch_2
2025-04-11 17:57:39,5,red,batch_2
2025-04-11 17:57:42,20,black,batch_2
2025-04-11 17:57:45,0,green,batch_2
2025-04-11 17:57:48,12,red,batch_2
2025-04-11 17:57:51,3,red,batch_2
2025-04-11 17:57:54,10,black,batch_2
2025-04-11 17:57:57,0,green,batch_2
2025-04-11 17:58:00,0,green,batch_2
2025-04-11 17:58:03,24,black,batch_2
2025-04-11 17:58:06,27,red,batch_2
2025-04-11 17:58:09,33,black,batch_2
2025-04-11 17:58:12,29,black,batch_2
2025-04-11 17:58:15,16,red,batch_2
2025-04-11 17:58:18,33,black,batch_2
2025-04-11 17:58:21,27,red,batch_2
2025-04-11 17:58:24,27,red,batch_2
2025-04-11 17:58:27,18,red,batch_2
2025-04-11 17:58:30,31,black,batch_2
2025-04-11 17:58:33,28,black,batch_2
2025-04-11 17:58:36,35,black,batch_2
2025-04-11 17:58:39,35,black,batch_2
2025-04-11 17:58:42,25,red,batch_2
2025-04-11 17:58:45,35,black,batch_2
2025-04-11 17:58:48,10,black,batch_2
2025-04-11 17:58:51,28,black,batch_2
2025-04-11 17:58:54,20,black,batch_2
2025-04-11 17:58:57,36,red,batch_2
2025-04-11 17:59:00,17,black,batch_2
2025-04-11 17:59:03,10,black,batch_2
2025-04-11 17:59:06,13,black,batch_2
2025-04-11 17:59:09,6,black,batch_2
2025-04-11 17:59:12,16,red,batch_2
2025-04-11 17:59:15,34,red,batch_2
2025-04-11 17:59:18,32,red,batch_2
2025-04-11 17:59:21,6,black,batch_2
2025-04-11 17:59:24,22,black,batch_2
2025-04-11 17:59:27,35,black,batch_2
2025-04-11 17:59:30,29,black,batch_2
2025-04-11 17:59:33,31,black,batch_2
2025-04-11 17:59:36,32,red,batch_2
2025-04-11 17:59:39,2,black,batch_2
2025-04-11 17:59:42,13,black,batch_2
2025-04-11 17:59:45,23,red,batch_2
2025-04-11 17:59:48,30,red,batch_2
2025-04-11 17:59:51,3,red,batch_2
2025-04-11 17:59:54,6,black,batch_2
2025-04-11 17:59:57,10,black,batch_2
2025-04-11 18:00:00,25,red,batch_2
2025-04-11 18:00:03,15,black,batch_2
2025-04-11 18:00:06,27,red,batch_2
2025-04-11 18:00:09,36,red,batch_2
2025-04-11 18:00:12,20,black,batch_2
2025-04-11 18:00:15,2,black,batch_2
2025-04-11 18:00:18,19,red,batch_2
2025-04-11 18:00:21,4,black,batch_2
2025-04-11 18:00:24,35,black,batch_2
2025-04-11 18:00:27,12,red,batch_2
2025-04-11 18:00:30,33,black,batch_2
2025-04-11 18:00:33,2,black,batch_2
2025-04-11 18:00:36,13,black,batch_2
2025-04-11 18:00:39,15,black,batch_2
2025-04-11 18:00:42,15,black,batch_2
2025-04-11 18:00:45,24,black,batch_2
2025-04-11 18:00:48,20,black,batch_2
2025-04-11 18:00:51,34,red,batch_2
2025-04-11 18:00:54,14,red,batch_2
2025-04-11 18:00:57,30,red,batch_2
2025-04-11 18:01:00,15,black,batch_2
2025-04-11 18:01:03,12,red,batch_2
2025-04-11 18:01:06,20,black,batch_2
2025-04-11 18:01:09,24,black,batch_2
2025-04-11 18:01:12,24,black,batch_2
2025-04-11 18:01:15,19,red,batch_2
2025-04-11 18:01:18,13,black,batch_2
2025-04-11 18:01:21,19,red,batch_2
2025-04-11 18:01:24,3,red,batch_2
2025-04-11 18:01:27,21,red,batch_2
2025-04-11 18:01:30,8,black,batch_2
2025-04-11 18:01:33,7,red,batch_2
2025-04-11 18:01:36,34,red,batch_2
2025-04-11 18:01:39,20,black,batch_2
2025-04-11 18:01:42,29,black,batch_2
2025-04-11 18:01:45,21,red,batch_2
2025-04-11 18:01:48,33,black,batch_2
2025-04-11 18:01:51,19,red,batch_2
2025-04-11 18:01:54,25,red,batch_2
2025-04-11 18:01:57,6,black,batch_2
2025-04-11 18:02:00,31,black,batch_2
2025-04-11 18:02:03,26,black,batch_2
2025-04-11 18:02:06,22,black,batch_2
2025-04-11 18:02:09,3,red,batch_2
2025-04-11 18:02:12,17,black,batch_2
2025-04-11 18:02:15,2,black,batch_2
2025-04-11 18:02:18,24,black,batch_2
2025-04-11 18:02:21,14,red,batch_2
2025-04-11 18:02:24,23,red,batch_2
2025-04-11 18:02:27,10,black,batch_2
2025-04-11 18:02:30,16,red,batch_2
2025-04-11 18:02:33,7,red,batch_2
2025-04-11 18:02:36,21,red,batch_2
2025-04-11 18:02:39,10,black,batch_2
2025-04-11 18:02:42,29,black,batch_2
2025-04-11 18:02:45,24,black,batch_2
2025-04-11 18:02:48,29,black,batch_2
2025-04-11 18:02:51,13,black,batch_2
2025-04-11 18:02:54,5,red,batch_2
2025-04-11 18:02:57,21,red,batch_2
2025-04-11 18:03:00,5,red,batch_2
2025-04-11 18:03:03,13,black,batch_2
2025-04-11 18:03:06,2,black,batch_2
2025-04-11 18:03:09,10,black,batch_2
2025-04-11 18:03:12,36,red,batch_2
2025-04-11 18:03:15,23,red,batch_2
2025-04-11 18:03:18,27,red,batch_2
2025-04-11 18:03:21,34,red,batch_2
2025-04-11 18:03:24,30,red,batch_2
2025-04-11 18:03:27,29,black,batch_2
2025-04-11 18:03:30,4,black,batch_2
2025-04-11 18:03:33,14,red,batch_2
2025-04-11 18:03:36,27,red,batch_2
2025-04-11 18:03:39,11,black,batch_2
2025-04-11 18:03:42,13,black,batch_2
2025-04-11 18:03:45,10,black,batch_2
2025-04-11 18:03:48,11,black,batch_2
2025-04-11 18:03:51,18,red,batch_2
2025-04-11 18:03:54,10,black,batch_2
2025-04-11 18:03:57,19,red,batch_2
2025-04-11 18:04:00,22,black,batch_2
2025-04-11 18:04:03,14,red,batch_2
2025-04-11 18:04:06,8,black,batch_2
2025-04-11 18:04:09,36,red,batch_2
2025-04-11 18:04:12,30,red,batch_2
2025-04-11 18:04:15,13,black,batch_2
2025-04-11 18:04:18,31,black,batch_2
2025-04-11 18:04:21,35,black,batch_2
2025-04-11 18:04:24,3,red,batch_2
2025-04-11 18:04:27,5,red,batch_2
2025-04-11 18:04:30,25,red,batch_2
2025-04-11 18:04:33,32,red,batch_2
2025-04-11 18:04:36,11,black,batch_2
2025-04-11 18:04:39,17,black,batch_2
2025-04-11 18:04:42,24,black,batch_2
2025-04-11 18:04:45,4,black,batch_2
2025-04-11 18:04:48,36,red,batch_2
2025-04-11 18:04:51,30,red,batch_2
2025-04-11 18:04:54,28,black,batch_2
2025-04-11 18:04:57,23,red,batch_2
2025-04-11 18:05:00,22,black,batch_2
2025-04-11 18:05:03,20,black,batch_2
2025-04-11 18:05:06,35,black,batch_2
2025-04-11 18:05:09,32,red,batch_2
2025-04-11 18:05:12,20,black,batch_2
2025-04-11 18:05:15,5,red,batch_2
2025-04-11 18:05:18,8,black,batch_2
2025-04-11 18:05:21,6,black,batch_2
2025-04-11 18:05:24,30,red,batch_2
2025-04-11 18:05:27,19,red,batch_2
2025-04-11 18:05:30,2,black,batch_2
2025-04-11 18:05:33,21,red,batch_2
2025-04-11 18:05:36,29,black,batch_2
2025-04-11 18:05:39,0,green,batch_2
2025-04-11 18:05:42,13,black,batch_2
2025-04-11 18:05:45,3,red,batch_2
2025-04-11 18:05:48,5,red,batch_2
2025-04-11 17:43:18,15,black,batch_3
2025-04-11 17:43:21,14,red,batch_3
2025-04-11 17:43:24,12,red,batch_3
2025-04-11 17:43:27,11,black,batch_3
2025-04-11 17:43:30,3,red,batch_3
2025-04-11 17:43:33,8,black,batch_3
2025-04-11 17:43:36,15,black,batch_3
2025-04-11 17:43:39,16,red,batch_3
2025-04-11 17:43:42,26,black,batch_3
2025-04-11 17:43:45,12,red,batch_3
2025-04-11 17:43:48,17,black,batch_3
2025-04-11 17:43:51,8,black,batch_3
2025-04-11 17:43:54,27,red,batch_3
2025-04-11 17:43:57,32,red,batch_3
2025-04-11 17:44:00,27,red,batch_3
2025-04-11 17:44:03,0,green,batch_3
2025-04-11 17:44:06,32,red,batch_3
2025-04-11 17:44:09,6,black,batch_3
2025-04-11 17:44:12,27,red,batch_3
2025-04-11 17:44:15,10,black,batch_3
2025-04-11 17:44:18,25,red,batch_3
2025-04-11 17:44:21,4,black,batch_3
2025-04-11 17:44:24,15,black,batch_3
2025-04-11 17:44:27,36,red,batch_3
2025-04-11 17:44:30,27,red,batch_3
2025-04-11 17:44:33,4,black,batch_3
2025-04-11 17:44:36,2,black,batch_3
2025-04-11 17:44:39,22,black,batch_3
2025-04-11 17:44:42,31,black,batch_3
2025-04-11 17:44:45,2,black,batch_3
2025-04-11 17:44:48,32,red,batch_3
2025-04-11 17:44:51,20,black,batch_3
2025-04-11 17:44:54,19,red,batch_3
2025-04-11 17:44:57,18,red,batch_3
2025-04-11 17:45:00,20,black,batch_3
2025-04-11 17:45:03,12,red,batch_3
2025-04-11 17:45:06,8,black,batch_3
2025-04-11 17:45:09,24,black,batch_3
2025-04-11 17:45:12,25,red,batch_3
2025-04-11 17:45:15,4,black,batch_3
2025-04-11 17:45:18,26,black,batch_3
2025-04-11 17:45:21,36,red,batch_3
2025-04-11 17:45:24,36,red,batch_3
2025-04-11 17:45:27,12,red,batch_3
2025-04-11 17:45:30,3,red,batch_3
2025-04-11 17:45:33,29,black,batch_3
2025-04-11 17:45:36,2,black,batch_3
2025-04-11 17:45:39,28,black,batch_3
2025-04-11 17:45:42,19,red,batch_3
2025-04-11 17:45:45,20,black,batch_3
2025-04-11 17:45:48,3,red,batch_3
2025-04-11 17:45:51,2,black,batch_3
2025-04-11 17:45:54,18,red,batch_3
2025-04-11 17:45:57,10,black,batch_3
2025-04-11 17:46:00,26,black,batch_3
2025-04-11 17:46:03,35,black,batch_3
2025-04-11 17:46:06,35,black,batch_3
2025-04-11 17:46:09,24,black,batch_3
2025-04-11 17:46:12,0,green,batch_3
2025-04-11 17:46:15,30,red,batch_3
2025-04-11 17:46:18,28,black,batch_3
2025-04-11 17:46:21,31,black,batch_3
2025-04-11 17:46:24,31,black,batch_3
2025-04-11 17:46:27,5,red,batch_3
2025-04-11 17:46:30,8,black,batch_3
2025-04-11 17:46:33,19,red,batch_3
2025-04-11 17:46:36,20,black,batch_3
2025-04-11 17:46:39,11,black,batch_3
2025-04-11 17:46:42,7,red,batch_3
2025-04-11 17:46:45,28,black,batch_3
2025-04-11 17:46:48,15,black,batch_3
2025-04-11 17:46:51,16,red,batch_3
2025-04-11 17:46:54,7,red,batch_3
2025-04-11 17:46:57,34,red,batch_3
2025-04-11 17:47:00,33,black,batch_3
2025-04-11 17:47:03,33,black,batch_3
2025-04-11 17:47:06,36,red,batch_3
2025-04-11 17:47:09,25,red,batch_3
2025-04-11 17:47:12,3,red,batch_3
2025-04-11 17:47:15,4,black,batch_3
2025-04-11 17:47:18,18,red,batch_3
2025-04-11 17:47:21,29,black,batch_3
2025-04-11 17:47:24,6,black,batch_3
2025-04-11 17:47:27,35,black,batch_3
2025-04-11 17:47:30,14,red,batch_3
2025-04-11 17:47:33,30,red,batch_3
2025-04-11 17:47:36,33,black,batch_3
2025-04-11 17:47:39,30,red,batch_3
2025-04-11 17:47:42,24,black,batch_3
2025-04-11 17:47:45,34,red,batch_3
2025-04-11 17:47:48,27,red,batch_3
2025-04-11 17:47:51,8,black,batch_3
2025-04-11 17:47:54,11,black,batch_3
2025-04-11 17:47:57,30,red,batch_3
2025-04-11 17:48:00,2,black,batch_3
2025-04-11 17:48:03,26,black,batch_3
2025-04-11 17:48:06,14,red,batch_3
2025-04-11 17:48:09,22,black,batch_3
2025-04-11 17:48:12,30,red,batch_3
2025-04-11 17:48:15,31,black,batch_3
2025-04-11 17:48:18,31,black,batch_3
2025-04-11 17:48:21,16,red,batch_3
2025-04-11 17:48:24,36,red,batch_3
2025-04-11 17:48:27,8,black,batch_3
2025-04-11 17:48:30,34,red,batch_3
2025-04-11 17:48:33,7,red,batch_3
2025-04-11 17:48:36,14,red,batch_3
2025-04-11 17:48:39,27,red,batch_3
2025-04-11 17:48:42,21,red,batch_3
2025-04-11 17:48:45,14,red,batch_3
2025-04-11 17:48:48,33,black,batch_3
2025-04-11 17:48:51,15,black,batch_3
2025-04-11 17:48:54,7,red,batch_3
2025-04-11 17:48:57,10,black,batch_3
2025-04-11 17:49:00,17,black,batch_3
2025-04-11 17:49:03,3,red,batch_3
2025-04-11 17:49:06,27,red,batch_3
2025-04-11 17:49:09,7,red,batch_3
2025-04-11 17:49:12,14,red,batch_3
2025-04-11 17:49:15,28,black,batch_3
2025-04-11 17:49:18,33,black,batch_3
2025-04-11 17:49:21,2,black,batch_3
2025-04-11 17:49:24,18,red,batch_3
2025-04-11 17:49:27,35,black,batch_3
2025-04-11 17:49:30,11,black,batch_3
2025-04-11 17:49:33,23,red,batch_3
2025-04-11 17:49:36,31,black,batch_3
2025-04-11 17:49:39,30,red,batch_3
2025-04-11 17:49:42,25,red,batch_3
2025-04-11 17:49:45,15,black,batch_3
2025-04-11 17:49:48,32,red,batch_3
2025-04-11 17:49:51,14,red,batch_3
2025-04-11 17:49:54,32,red,batch_3
2025-04-11 17:49:57,21,red,batch_3
2025-04-11 17:50:00,19,red,batch_3
2025-04-11 17:50:03,25,red,batch_3
2025-04-11 17:50:06,11,black,batch_3
2025-04-11 17:50:09,13,black,batch_3
2025-04-11 17:50:12,25,red,batch_3
2025-04-11 17:50:15,31,black,batch_3
2025-04-11 17:50:18,6,black,batch_3
2025-04-11 17:50:21,6,black,batch_3
2025-04-11 17:50:24,15,black,batch_3
2025-04-11 17:50:27,30,red,batch_3
2025-04-11 17:50:30,2,black,batch_3
2025-04-11 17:50:33,8,black,batch_3
2025-04-11 17:50:36,36,red,batch_3
2025-04-11 17:50:39,29,black,batch_3
2025-04-11 17:50:42,16,red,batch_3
2025-04-11 17:50:45,31,black,batch_3
2025-04-11 17:50:48,28,black,batch_3
2025-04-11 17:50:51,28,black,batch_3
2025-04-11 17:50:54,17,black,batch_3
2025-04-11 17:50:57,22,black,batch_3
2025-04-11 17:51:00,24,black,batch_3
2025-04-11 17:51:03,29,black,batch_3
2025-04-11 17:51:06,28,black,batch_3
2025-04-11 17:51:09,28,black,batch_3
2025-04-11 17:51:12,28,black,batch_3
2025-04-11 17:51:15,15,black,batch_3
2025-04-11 17:51:18,34,red,batch_3
2025-04-11 17:51:21,26,black,batch_3
2025-04-11 17:51:24,21,red,batch_3
2025-04-11 17:51:27,12,red,batch_3
2025-04-11 17:51:30,36,red,batch_3
2025-04-11 17:51:33,21,red,batch_3
2025-04-11 17:51:36,12,red,batch_3
2025-04-11 17:51:39,17,black,batch_3
2025-04-11 17:51:42,33,black,batch_3
2025-04-11 17:51:45,27,red,batch_3
2025-04-11 17:51:48,36,red,batch_3
2025-04-11 17:51:51,26,black,batch_3
2025-04-11 17:51:54,28,black,batch_3
2025-04-11 17:51:57,11,black,batch_3
2025-04-11 17:52:00,7,red,batch_3
2025-04-11 17:52:03,14,red,batch_3
2025-04-11 17:52:06,6,black,batch_3
2025-04-11 17:52:09,29,black,batch_3
2025-04-11 17:52:12,25,red,batch_3
2025-04-11 17:52:15,8,black,batch_3
2025-04-11 17:52:18,3,red,batch_3
2025-04-11 17:52:21,24,black,batch_3
2025-04-11 17:52:24,35,black,batch_3
2025-04-11 17:52:27,7,red,batch_3
2025-04-11 17:52:30,33,black,batch_3
2025-04-11 17:52:33,33,black,batch_3
2025-04-11 17:52:36,4,black,batch_3
2025-04-11 17:52:39,14,red,batch_3
2025-04-11 17:52:42,4,black,batch_3
2025-04-11 17:52:45,35,black,batch_3
2025-04-11 17:52:48,26,black,batch_3
2025-04-11 17:52:51,14,red,batch_3
2025-04-11 17:52:54,33,black,batch_3
2025-04-11 17:52:57,13,black,batch_3
2025-04-11 17:53:00,35,black,batch_3
2025-04-11 17:53:03,5,red,batch_3
2025-04-11 17:53:06,1,red,batch_3
2025-04-11 17:53:09,33,black,batch_3
2025-04-11 17:53:12,26,black,batch_3
2025-04-11 17:53:15,5,red,batch_3
2025-04-11 17:53:18,7,red,batch_3
2025-04-11 17:53:21,10,black,batch_3
2025-04-11 17:53:24,15,black,batch_3
2025-04-11 17:53:27,35,black,batch_3
2025-04-11 17:53:30,5,red,batch_3
2025-04-11 17:53:33,33,black,batch_3
2025-04-11 17:53:36,17,black,batch_3
2025-04-11 17:53:39,8,black,batch_3
2025-04-11 17:53:42,5,red,batch_3
2025-04-11 17:53:45,5,red,batch_3
2025-04-11 17:53:48,13,black,batch_3
2025-04-11 17:53:51,4,black,batch_3
2025-04-11 17:53:54,8,black,batch_3
2025-04-11 17:53:57,7,red,batch_3
2025-04-11 17:54:00,11,black,batch_3
2025-04-11 17:54:03,30,red,batch_3
2025-04-11 17:54:06,34,red,batch_3
2025-04-11 17:54:09,32,red,batch_3
2025-04-11 17:54:12,31,black,batch_3
2025-04-11 17:54:15,23,red,batch_3
2025-04-11 17:54:18,15,black,batch_3
2025-04-11 17:54:21,4,black,batch_3
2025-04-11 17:54:24,20,black,batch_3
2025-04-11 17:54:27,8,black,batch_3
2025-04-11 17:54:30,14,red,batch_3
2025-04-11 17:54:33,31,black,batch_3
2025-04-11 17:54:36,21,red,batch_3
